Артикул,Бренд,Название,Характеристики,Аналоги,Марка,Модель
KSP00208,KSP,KSP00208 KSP Натягувач ланцюга, , ,"AUDI|
PORSCHE|
SEAT|
SKODA|
VW|
","A4 седан 2007 р. - 2015 р.,
A4 седан 2004 р. - 2008 р.,
A5 купе 2007 р. - 2017 р.,
A5 хетчбек 2009 р. - 2017 р.,
A3 кабріолет 2008 р. - 2013 р.,
Q3 позашляховик 2011 р. - Наш час,
A1 хетчбек 2011 р. - Наш час,
A5 кабріолет 2009 р. - 2017 р.,
TT купе 2006 р. - 2014 р.,
TT кабріолет 2007 р. - 2014 р.,
A3 хетчбек 2003 р. - 2012 р.,
A4 універсал 2007 р. - 2015 р.,
A4 універсал 2004 р. - 2008 р.,
A3 хетчбек 2004 р. - 2013 р.|
Cayenne позашляховик 2002 р. - 2010 р.|
Leon хетчбек 2005 р. - 2021 р.,
Exeo седан 2008 р. - Наш час,
Alhambra мінівен 2010 р. - Наш час,
Altea мінівен 2004 р. - Наш час,
Toledo мінівен 2004 р. - 2009 р.,
Altea мінівен 2006 р. - Наш час,
Exeo універсал 2009 р. - Наш час|
Fabia седан 1999 р. - 2007 р.,
Superb хетчбек 2008 р. - 2015 р.,
Octavia універсал 2004 р. - 2013 р.,
Octavia хетчбек 2004 р. - 2013 р.,
Superb універсал 2009 р. - 2015 р.,
Yeti позашляховик 2009 р. - Наш час|
Amarok пікап 2010 р. - Наш час,
Golf універсал 2009 р. - 2013 р.,
Jetta седан 2005 р. - 2010 р.,
Passat купе 2008 р. - 2012 р.,
CC купе 2011 р. - Наш час,
Sharan мінівен 2010 р. - Наш час,
Beetle кабріолет 2011 р. - Наш час,
Golf хетчбек 2008 р. - 2013 р.,
Passat універсал 2012 р. - 2014 р.,
Jetta седан 2010 р. - Наш час,
Passat седан 2010 р. - 2014 р.,
Passat універсал 2005 р. - 2011 р.,
Beetle хетчбек 2011 р. - Наш час,
Tiguan позашляховик 2007 р. - Наш час,
Golf універсал 2007 р. - 2009 р.,
Passat універсал 2010 р. - 2015 р.,
Passat седан 2005 р. - 2010 р.,
Golf кабріолет 2011 р. - Наш час,
Scirocco купе 2008 р. - Наш час,
Eos кабріолет 2006 р. - 2021 р.,
Golf хетчбек 2003 р. - 2009 р.|
"
70928458,SWAG,70 92 8458 SWAG Натягувач ланцюга, ,"FEBI BILSTEIN 28458|
RUVILLE 3458003|
","ALFA ROMEO|
CHEVROLET|
CITROËN|
FIAT|
FORD|
LANCIA|
OPEL|
SUZUKI|
VAUXHALL|
","Mito хетчбек 2008 р. - Наш час|
Aveo седан 2011 р. - Наш час,
Aveo хетчбек 2011 р. - Наш час|
Nemo фургон 2008 р. - Наш час,
Nemo універсал 2009 р. - Наш час|
Tipo універсал 2016 р. - Наш час,
Grande Punto хетчбек 2005 р. - Наш час,
Doblo мінівен 2009 р. - Наш час,
Doblo легковий фургон 2010 р. - Наш час,
Doblo мінівен 2001 р. - Наш час,
Idea мінівен 2003 р. - Наш час,
Punto хетчбек 1999 р. - 2012 р.,
Strada пікап 1998 р. - Наш час,
Punto хетчбек 2008 р. - Наш час,
Siena седан 1996 р. - 2021 р.,
500 кабріолет 2009 р. - Наш час,
Qubo мінівен 2008 р. - Наш час,
Panda хетчбек 2003 р. - Наш час,
Strada пікап 2009 р. - Наш час,
Doblo легковий фургон 2000 р. - Наш час,
500 хетчбек 2007 р. - Наш час,
Panda хетчбек 2012 р. - Наш час,
Doblo з бортом 2010 р. - Наш час,
Tipo седан 2015 р. - Наш час,
500 хетчбек 2012 р. - Наш час,
Panda фургон 2004 р. - Наш час,
Tipo хетчбек 2016 р. - Наш час,
Punto хетчбек 2012 р. - Наш час,
Fiorino легковий фургон 2007 р. - Наш час,
Idea фургон 2003 р. - 2021 р.,
Linea седан 2007 р. - Наш час,
Panda фургон 2012 р. - Наш час,
Punto фургон 2000 р. - 2009 р.,
500X хетчбек 2014 р. - Наш час,
Grande Punto фургон 2006 р. - Наш час|
Ka хетчбек 2008 р. - Наш час|
Ypsilon хетчбек 2003 р. - 2011 р.,
Musa мінівен 2004 р. - 2012 р.,
Ypsilon хетчбек 2011 р. - Наш час|
Agila хетчбек 2008 р. - Наш час,
Astra фургон 2004 р. - 2010 р.,
Combo мінівен 2012 р. - Наш час,
Corsa фургон 2000 р. - Наш час,
Meriva мінівен 2010 р. - Наш час,
Agila хетчбек 2000 р. - 2007 р.,
Astra седан 2012 р. - Наш час,
Corsa фургон 2006 р. - Наш час,
Astra хетчбек 2004 р. - 2014 р.,
Astra універсал 2010 р. - Наш час,
Corsa хетчбек 2014 р. - Наш час,
Corsa фургон 2014 р. - Наш час,
Corsa хетчбек 2000 р. - 2009 р.,
Meriva мінівен 2003 р. - 2010 р.,
Astra хетчбек 2009 р. - Наш час,
Tigra кабріолет 2004 р. - Наш час,
Astra універсал 2004 р. - 2014 р.,
Corsa хетчбек 2006 р. - Наш час,
Astra седан 2007 р. - 2014 р.,
Combo мінівен 2001 р. - Наш час,
Combo легковий фургон 2001 р. - Наш час,
Astra хетчбек 2005 р. - 2010 р.,
Combo легковий фургон 2012 р. - Наш час|
Wagon R мінівен 2000 р. - Наш час,
Swift хетчбек 2005 р. - Наш час,
Swift хетчбек 2010 р. - Наш час,
Ignis позашляховик 2003 р. - Наш час|
"
0212080,Trucktec Automotive,02.12.080 Trucktec Automotive Натягувач ланцюга, ,"FEBI BILSTEIN 02481|
SWAG 10 10 1700|
MEYLE 014 005 0063|
","MERCEDES-BENZ|
PUCH|
","Vario самосвал 1996 р. - Наш час,
190 седан 1982 р. - 1993 р.,
G-Class позашляховик 1979 р. - 1993 р.,
T2/LN1 легковий фургон 1986 р. - 1994 р.,
V-Class мінівен 1996 р. - 2003 р.,
E-Class універсал 1993 р. - 1996 р.,
T1 автобус 1977 р. - 1996 р.,
E-Class універсал 1996 р. - 2003 р.,
T1 фургон 1977 р. - 1996 р.,
T1 фургон 1982 р. - 1996 р.,
Kombi універсал 1985 р. - 1993 р.,
Sprinter фургон 1996 р. - 2006 р.,
Sprinter з бортом 1995 р. - 2006 р.,
Sprinter з бортом 1996 р. - 2006 р.,
T1/TN з бортом 1981 р. - 1995 р.,
T1 з бортом 1977 р. - 1996 р.,
E-Class седан 1993 р. - 1996 р.,
T1/TN легковий фургон 1981 р. - 1995 р.,
E-Class седан 1984 р. - 1993 р.,
E-Class седан 1995 р. - 2003 р.,
Vario з бортом 1996 р. - Наш час,
Vario автобус 1996 р. - Наш час,
Sprinter фургон 1995 р. - 2006 р.,
C-Class седан 1993 р. - 2000 р.,
S-Class седан 1991 р. - 1998 р.,
Vario легковий фургон 1996 р. - Наш час,
Vito автобус 1996 р. - 2003 р.,
G-Class позашляховик 1989 р. - Наш час,
Vito фургон 1997 р. - 2003 р.,
Sprinter автобус 1995 р. - 2006 р.|
"
551002510,INA,551002510 INA Натягувач ланцюга, , ,"AUDI|
CADILLAC|
FORD|
SEAT|
VW|
","TT кабріолет 1999 р. - 2006 р.,
TT купе 1998 р. - 2006 р.,
A3 хетчбек 2003 р. - 2012 р.,
TT купе 2006 р. - 2014 р.,
A3 хетчбек 2004 р. - 2013 р.|
Seville седан 1997 р. - 2004 р.|
Galaxy мінівен 1995 р. - 2006 р.|
Toledo седан 1998 р. - 2006 р.,
Alhambra мінівен 1996 р. - 2010 р.|
Passat седан 2000 р. - 2005 р.,
Passat седан 2005 р. - 2010 р.,
Bora седан 1998 р. - 2013 р.,
Golf хетчбек 1997 р. - 2005 р.,
Transporter автобус 1990 р. - 2003 р.,
Sharan мінівен 1995 р. - 2010 р.,
Touareg позашляховик 2002 р. - 2010 р.,
Touareg позашляховик 2010 р. - Наш час,
Phaeton седан 2002 р. - 2016 р.,
Passat універсал 2000 р. - 2005 р.,
Bora універсал 1999 р. - 2005 р.,
Passat універсал 2005 р. - 2011 р.,
New Beetle хетчбек 1998 р. - 2010 р.,
Transporter фургон 1990 р. - 2003 р.,
Golf універсал 1999 р. - 2006 р.,
Golf хетчбек 2003 р. - 2009 р.|
"
E71007,Japan Cars,E71007 Japan Cars Натягувач ланцюга, , ,"NISSAN|
","100 NX купе 1990 р. - 1996 р.,
Primera універсал 1996 р. - 2002 р.,
Almera седан 1995 р. - 2000 р.,
Primera хетчбек 1990 р. - 1996 р.,
Sunny седан 1990 р. - 1996 р.,
Serena мінівен 1991 р. - 2001 р.,
Sunny фургон 1990 р. - 2000 р.,
Sunny універсал 1990 р. - 2000 р.,
Micra хетчбек 1992 р. - 2007 р.,
Primera хетчбек 1996 р. - 2002 р.,
Primera седан 1990 р. - 1996 р.,
Primera універсал 1990 р. - 1998 р.,
Sunny хетчбек 1990 р. - 1995 р.,
Primera седан 1996 р. - 2001 р.,
Almera хетчбек 1995 р. - 2000 р.|
"
11314609482,BMW / MINI,11314609482 BMW / MINI Натягувач ланцюга, , ,"BMW|
MINI|
","3 Series універсал 2011 р. - Наш час,
1 Series хетчбек 2011 р. - Наш час,
3 Series седан 2011 р. - Наш час,
1 Series хетчбек 2010 р. - Наш час|
MINI легковий фургон 2012 р. - 2014 р.,
MINI купе 2010 р. - 2015 р.,
MINI універсал 2006 р. - 2014 р.,
MINI купе 2012 р. - 2016 р.,
MINI кабріолет 2011 р. - 2015 р.,
MINI хетчбек 2005 р. - 2013 р.,
MINI кабріолет 2007 р. - 2015 р.,
MINI універсал 2010 р. - 2016 р.|
"
551017110,INA,551017110 INA Натягувач ланцюга, , ,"CADILLAC|
CHEVROLET|
OPEL|
SAAB|
VAUXHALL|
","SRX позашляховик 2009 р. - Наш час,
BLS універсал 2007 р. - Наш час,
BLS седан 2006 р. - Наш час|
Captiva позашляховик 2006 р. - Наш час|
Vectra седан 2002 р. - Наш час,
Antara позашляховик 2006 р. - Наш час,
Signum хетчбек 2003 р. - Наш час,
Vectra універсал 2003 р. - Наш час,
Vectra хетчбек 2002 р. - Наш час,
Insignia седан 2008 р. - Наш час,
Insignia хетчбек 2008 р. - Наш час,
Insignia універсал 2008 р. - Наш час|
9-4X позашляховик 2011 р. - Наш час,
9-3 кабріолет 2003 р. - 2015 р.,
9-3 універсал 2005 р. - 2015 р.,
9-5 седан 2010 р. - 2012 р.,
9-3 седан 2002 р. - 2015 р.|
"
130122010,Automega,130122010 Automega Натягувач ланцюга, , ,"CADILLAC|
CHEVROLET|
OPEL|
SAAB|
","BLS універсал 2007 р. - Наш час,
BLS седан 2006 р. - Наш час,
Allante купе 1991 р. - 1993 р.|
Captiva позашляховик 2006 р. - Наш час,
Cobalt седан 2003 р. - Наш час,
Alero седан 1999 р. - 2004 р.,
Corvette кабріолет 1983 р. - 1997 р.,
HHR мінівен 2005 р. - 2011 р.,
Corsa пікап 1994 р. - 2010 р.,
Malibu седан 2012 р. - Наш час|
Antara позашляховик 2006 р. - Наш час,
Signum хетчбек 2003 р. - Наш час,
Speedster кабріолет 2000 р. - Наш час,
Astra хетчбек 2004 р. - 2014 р.,
Astra універсал 2010 р. - Наш час,
Vectra седан 1995 р. - 2002 р.,
Astra купе 2000 р. - 2005 р.,
Omega седан 1994 р. - 2003 р.,
Cascada кабріолет 2013 р. - Наш час,
Vectra хетчбек 2002 р. - Наш час,
Insignia седан 2008 р. - Наш час,
Insignia хетчбек 2008 р. - Наш час,
Astra хетчбек 1998 р. - 2009 р.,
Vectra хетчбек 1995 р. - 2003 р.,
Astra хетчбек 2011 р. - Наш час,
Vectra седан 2002 р. - Наш час,
Astra хетчбек 2009 р. - Наш час,
Vectra універсал 2003 р. - Наш час,
Zafira мінівен 2005 р. - Наш час,
Zafira мінівен 1999 р. - 2005 р.,
Astra універсал 2004 р. - 2014 р.,
GT кабріолет 2007 р. - Наш час,
Astra кабріолет 2005 р. - 2010 р.,
Astra седан 1998 р. - 2009 р.,
Astra кабріолет 2001 р. - 2005 р.,
Astra універсал 1998 р. - 2009 р.,
Astra хетчбек 2005 р. - 2010 р.,
Vectra універсал 1996 р. - 2003 р.,
Insignia універсал 2008 р. - Наш час|
9-3 кабріолет 2003 р. - 2015 р.,
9-3 універсал 2005 р. - 2015 р.,
9-5 седан 2010 р. - 2012 р.,
9-3X універсал 2009 р. - 2015 р.,
9-3 седан 2002 р. - 2015 р.|
"
11417843139,BMW / MINI,11417843139 BMW / MINI Натягувач ланцюга, , ,,
541211,Maxgear,541211 Maxgear Натягувач ланцюга, , ,"FORD|
","Galaxy мінівен 1995 р. - 2006 р.,
Scorpio універсал 1988 р. - 1994 р.,
Sierra седан 1987 р. - 1993 р.,
Scorpio седан 1986 р. - 1994 р.,
Escort хетчбек 1992 р. - 1995 р.,
Transit фургон 1994 р. - 2000 р.,
Escort хетчбек 1990 р. - 1995 р.,
Scorpio хетчбек 1985 р. - 1994 р.,
Transit з бортом 2000 р. - 2006 р.,
Transit фургон 2000 р. - 2006 р.,
Scorpio седан 1994 р. - 1998 р.,
Transit автобус 2000 р. - 2006 р.,
Scorpio універсал 1994 р. - 1998 р.,
Transit автобус 1994 р. - 2000 р.,
Transit з бортом 1994 р. - 2000 р.,
Sierra універсал 1987 р. - 1993 р.,
Escort хетчбек 1995 р. - 2002 р.,
Sierra хетчбек 1987 р. - 1993 р.|
"
551011710,INA,551011710 INA Натягувач ланцюга, , ,"ALFA ROMEO|
CADILLAC|
CHEVROLET|
FIAT|
OPEL|
SAAB|
VAUXHALL|
","159 седан 2005 р. - 2012 р.,
Brera хетчбек 2006 р. - 2011 р.,
Spider кабріолет 2006 р. - 2011 р.,
159 універсал 2006 р. - 2012 р.|
BLS універсал 2007 р. - Наш час,
BLS седан 2006 р. - Наш час|
Malibu седан 2008 р. - 2021 р.,
HHR мінівен 2005 р. - 2011 р.,
Captiva позашляховик 2006 р. - Наш час,
Malibu седан 2012 р. - Наш час|
Croma універсал 2005 р. - Наш час|
Antara позашляховик 2006 р. - Наш час,
Signum хетчбек 2003 р. - Наш час,
Speedster кабріолет 2000 р. - Наш час,
Vectra седан 1995 р. - 2002 р.,
Astra купе 2000 р. - 2005 р.,
Vectra хетчбек 2002 р. - Наш час,
Insignia седан 2008 р. - Наш час,
Insignia хетчбек 2008 р. - Наш час,
Vectra хетчбек 1995 р. - 2003 р.,
Astra хетчбек 1998 р. - 2009 р.,
Astra хетчбек 2011 р. - Наш час,
Vectra седан 2002 р. - Наш час,
Vectra універсал 2003 р. - Наш час,
Zafira мінівен 2005 р. - Наш час,
Zafira мінівен 1999 р. - 2005 р.,
GT кабріолет 2007 р. - Наш час,
Astra седан 1998 р. - 2009 р.,
Astra кабріолет 2001 р. - 2005 р.,
Astra універсал 1998 р. - 2009 р.,
Vectra універсал 1996 р. - 2003 р.,
Insignia універсал 2008 р. - Наш час|
9-3 кабріолет 2003 р. - 2015 р.,
9-3 універсал 2005 р. - 2015 р.,
9-5 седан 2010 р. - 2012 р.,
9-3X універсал 2009 р. - 2015 р.,
9-3 седан 2002 р. - 2015 р.|
"
KT7009,Autlog,KT7009 Autlog Натягувач ланцюга, , ,"FIAT|
FORD|
LAND ROVER|
","Ducato з бортом 2006 р. - Наш час,
Ducato фургон 2006 р. - Наш час,
Ducato автобус 2006 р. - Наш час|
Transit фургон 2006 р. - Наш час,
Transit автобус 2012 р. - Наш час,
Transit автобус 2006 р. - Наш час,
Transit з бортом 2006 р. - 2014 р.,
Transit фургон 2013 р. - Наш час,
Transit з бортом 2000 р. - 2006 р.,
Transit Tourneo автобус 2006 р. - 2014 р.,
Transit з бортом 2013 р. - Наш час,
Tourneo Custom автобус 2012 р. - Наш час,
Transit фургон 2000 р. - 2006 р.,
Transit автобус 2000 р. - 2006 р.,
Transit автобус 2013 р. - Наш час,
Transit фургон 2012 р. - Наш час,
Ranger пікап 2011 р. - Наш час|
Defender позашляховик 1990 р. - 2016 р.,
Defender з бортом 1990 р. - 2016 р.|
"
106191,Febi,106191 Febi Натягувач ланцюга, , ,"NISSAN|
RENAULT|
","Micra хетчбек 2009 р. - 2021 р.,
Juke позашляховик 2010 р. - 2021 р.|
Captur хетчбек 2020 р. - 2021 р.|
"
11417505842,BMW / MINI,11417505842 BMW / MINI Натяжний пристрій ланцюга приводу,"Автозапчастини:Тип: оригінальна запчастина|
Автозапчастини:Гарантія: 6 міс або 20 тис. км|
", ,"BMW|
","1 Series кабріолет 2008 р. - 2013 р.,
1 Series хетчбек 2003 р. - 2013 р.,
3 Series седан 1998 р. - 2005 р.,
3 Series купе 2005 р. - 2013 р.,
3 Series кабріолет 2000 р. - 2007 р.,
3 Series універсал 1999 р. - 2005 р.,
5 Series універсал 2004 р. - 2010 р.,
3 Series кабріолет 2006 р. - 2013 р.,
3 Series купе 1999 р. - 2006 р.,
3 Series хетчбек 2001 р. - 2005 р.,
5 Series седан 2001 р. - 2010 р.,
3 Series універсал 2004 р. - 2012 р.,
X3 позашляховик 2003 р. - 2011 р.,
1 Series хетчбек 2006 р. - 2012 р.,
3 Series седан 2004 р. - 2011 р.,
Z Series кабріолет 2003 р. - 2009 р.|
"
